cyber_monitor_monitor_reader9248_4_apollo_planning_command_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_4_apollo_planning_command_tran_count : 0
cyber_monitor_monitor_reader9248_5_apollo_sim_hmi_status_cyber_count : 0
cyber_monitor_monitor_reader9248_5_apollo_sim_hmi_status_proc_count : 0
cyber_monitor_monitor_reader9248_5_apollo_sim_hmi_status_process : 0
cyber_monitor_monitor_reader9248_5_apollo_sim_hmi_status_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_5_apollo_sim_hmi_status_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_5_apollo_sim_hmi_status_tran_count : 0
cyber_monitor_monitor_reader9248_6_apollo_dreamview_plugins_studio_connector_plugin_response_cyber_count : 0
cyber_monitor_monitor_reader9248_6_apollo_dreamview_plugins_studio_connector_plugin_response_proc_count : 0
cyber_monitor_monitor_reader9248_6_apollo_dreamview_plugins_studio_connector_plugin_response_process : 0
cyber_monitor_monitor_reader9248_6_apollo_dreamview_plugins_studio_connector_plugin_response_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_6_apollo_dreamview_plugins_studio_connector_plugin_response_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_6_apollo_dreamview_plugins_studio_connector_plugin_response_tran_count : 0
cyber_monitor_monitor_reader9248_7_apollo_dreamview_plugins_studio_connector_dv_request_cyber_count : 0
cyber_monitor_monitor_reader9248_7_apollo_dreamview_plugins_studio_connector_dv_request_proc_count : 0
cyber_monitor_monitor_reader9248_7_apollo_dreamview_plugins_studio_connector_dv_request_process : 0
cyber_monitor_monitor_reader9248_7_apollo_dreamview_plugins_studio_connector_dv_request_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_7_apollo_dreamview_plugins_studio_connector_dv_request_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_7_apollo_dreamview_plugins_studio_connector_dv_request_tran_count : 0
cyber_monitor_monitor_reader9248_8_apollo_planning_pad_cyber_count : 0
cyber_monitor_monitor_reader9248_8_apollo_planning_pad_proc_count : 0
cyber_monitor_monitor_reader9248_8_apollo_planning_pad_process : 0
cyber_monitor_monitor_reader9248_8_apollo_planning_pad_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_8_apollo_planning_pad_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_8_apollo_planning_pad_tran_count : 0
cyber_monitor_monitor_reader9248_9_apollo_storytelling_cyber_count : 0
cyber_monitor_monitor_reader9248_9_apollo_storytelling_proc_count : 0
cyber_monitor_monitor_reader9248_9_apollo_storytelling_process : 0
cyber_monitor_monitor_reader9248_9_apollo_storytelling_recv_msgs_nums : 0
cyber_monitor_monitor_reader9248_9_apollo_storytelling_total_msgs_nums : 0
cyber_monitor_monitor_reader9248_9_apollo_storytelling_tran_count : 0
cyber_monitor_pgrp : 9248
cyber_monitor_pid : 9248
cyber_monitor_ppid : 84263
cyber_monitor_system_core_count : 20
cyber_monitor_system_loadavg_15m : 1.620
cyber_monitor_system_loadavg_1m : 1.300
cyber_monitor_system_loadavg_5m : 1.440
